codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_elemento_despesa,nome_elemento_despesa,valor_total_fixado
48,201900,29,29,33903900,Outros Servicos de Terceiros - Pessoa Juridica,250000.0
48,201900,29,29,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,20000.0
48,201900,29,29,33909100,Sentencas Judiciais,10000.0
48,201900,29,29,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,29,29,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,29,29,44905100,Obras e Instalacoes,300000.0
48,201900,29,29,44905200,Equipamentos e Material Permanente,40000.0
48,201900,30,30,31900400,Contratacao por Tempo Determinado,10000.0
48,201900,30,30,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,300000.0
48,201900,30,30,31901300,Obrigacoes Patronais,60000.0
48,201900,30,30,31909100,Sentencas Judiciais,10000.0
48,201900,30,30,31909200,Despesas de Exercicios Anteriores,5000.0
48,201900,30,30,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,30,30,33504100,Contribuicoes,5000.0
48,201900,30,30,33504200,Auxilios,5000.0
48,201900,30,30,33504300,Subvencoes Sociais,5000.0
48,201900,30,30,33901400,Diarias - Pessoal Civil,5000.0
48,201900,30,30,33903000,Material de Consumo,10000.0
48,201900,30,30,33903600,Outros Servicos de Terceiros - Pessoa Fisica,5000.0
48,201900,30,30,33903900,Outros Servicos de Terceiros - Pessoa Juridica,20000.0
48,201900,30,30,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,5000.0
48,201900,30,30,33909100,Sentencas Judiciais,10000.0
48,201900,30,30,33909200,Despesas de Exercicios Anteriores,5000.0
48,201900,30,30,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,30,30,44905200,Equipamentos e Material Permanente,10000.0
48,201900,31,31,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,31,31,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1450000.0
48,201900,31,31,31901300,Obrigacoes Patronais,300000.0
48,201900,31,31,31909100,Sentencas Judiciais,10000.0
48,201900,31,31,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,31,31,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,31,31,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
48,201900,31,31,33504100,Contribuicoes,5000.0
48,201900,31,31,33504200,Auxilios,5000.0
48,201900,31,31,33504300,Subvencoes Sociais,5000.0
48,201900,31,31,33901400,Diarias - Pessoal Civil,10000.0
48,201900,31,31,33903000,Material de Consumo,60000.0
48,201900,31,31,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
48,201900,31,31,33903900,Outros Servicos de Terceiros - Pessoa Juridica,180000.0
48,201900,31,31,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,31,31,33909100,Sentencas Judiciais,10000.0
48,201900,31,31,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,31,31,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,31,31,44905200,Equipamentos e Material Permanente,60000.0
48,201900,32,32,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,32,32,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,300000.0
48,201900,32,32,31901300,Obrigacoes Patronais,70000.0
48,201900,32,32,31909100,Sentencas Judiciais,20000.0
48,201900,32,32,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,32,32,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,32,32,33504100,Contribuicoes,10000.0
48,201900,32,32,33504200,Auxilios,10000.0
48,201900,32,32,33504300,Subvencoes Sociais,10000.0
48,201900,32,32,33901400,Diarias - Pessoal Civil,10000.0
48,201900,32,32,33903000,Material de Consumo,32000.0
48,201900,32,32,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,50000.0
48,201900,32,32,33903600,Outros Servicos de Terceiros - Pessoa Fisica,114000.0
48,201900,32,32,33903900,Outros Servicos de Terceiros - Pessoa Juridica,345000.0
48,201900,32,32,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,32,32,33909100,Sentencas Judiciais,10000.0
48,201900,32,32,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,32,32,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,32,32,44905100,Obras e Instalacoes,180000.0
48,201900,32,32,44905200,Equipamentos e Material Permanente,22000.0
48,201900,33,33,31900400,Contratacao por Tempo Determinado,10000.0
48,201900,33,33,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,240000.0
48,201900,33,33,31901300,Obrigacoes Patronais,50000.0
48,201900,33,33,31909100,Sentencas Judiciais,10000.0
48,201900,33,33,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,33,33,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,33,33,33504100,Contribuicoes,60000.0
48,201900,33,33,33504200,Auxilios,10000.0
48,201900,33,33,33504300,Subvencoes Sociais,10000.0
48,201900,33,33,33901400,Diarias - Pessoal Civil,10000.0
48,201900,33,33,33903000,Material de Consumo,85000.0
48,201900,33,33,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,55000.0
48,201900,33,33,33903600,Outros Servicos de Terceiros - Pessoa Fisica,45000.0
48,201900,33,33,33903900,Outros Servicos de Terceiros - Pessoa Juridica,185000.0
48,201900,33,33,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,33,33,33909100,Sentencas Judiciais,10000.0
48,201900,33,33,33909200,Despesas de Exercicios Anteriores,15000.0
48,201900,33,33,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,33,33,44304200,Auxilios,150000.0
48,201900,33,33,44905100,Obras e Instalacoes,600000.0
48,201900,33,33,44905200,Equipamentos e Material Permanente,40000.0
48,201900,34,34,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,34,34,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,2150000.0
48,201900,34,34,31901300,Obrigacoes Patronais,440000.0
48,201900,34,34,31909100,Sentencas Judiciais,200000.0
48,201900,34,34,31909200,Despesas de Exercicios Anteriores,450000.0
48,201900,34,34,31909400,Indenizacoes Restituicoes Trabalhistas,50000.0
48,201900,34,34,31909600,Ressarcimento de Despesas de Pessoal Requisitado,50000.0
48,201900,34,34,32902100,Juros sobre a Divida por Contrato,50000.0
48,201900,34,34,33504100,Contribuicoes,10000.0
48,201900,34,34,33504200,Auxilios,10000.0
48,201900,34,34,33504300,Subvencoes Sociais,10000.0
48,201900,34,34,33901400,Diarias - Pessoal Civil,10000.0
48,201900,34,34,33903000,Material de Consumo,35000.0
48,201900,34,34,33903600,Outros Servicos de Terceiros - Pessoa Fisica,180000.0
48,201900,34,34,33903900,Outros Servicos de Terceiros - Pessoa Juridica,900000.0
48,201900,34,34,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,50000.0
48,201900,34,34,33904700,Obrigacoes Tributarias e Contributivas,600000.0
48,201900,34,34,33909100,Sentencas Judiciais,40000.0
48,201900,34,34,33909200,Despesas de Exercicios Anteriores,60000.0
48,201900,34,34,33909300,Indenizacoes e Restituicoes,50000.0
48,201900,34,34,44905200,Equipamentos e Material Permanente,60000.0
48,201900,34,34,46907100,Principal da Divida Contratual Resgatado,2557343.92
48,201900,34,34,99999900,Reserva de Contingencia,2600716.08
48,201900,35,35,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,35,35,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,150000.0
48,201900,35,35,31901300,Obrigacoes Patronais,40000.0
48,201900,35,35,31909100,Sentencas Judiciais,10000.0
48,201900,35,35,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,35,35,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,35,35,33504100,Contribuicoes,10000.0
48,201900,35,35,33504200,Auxilios,10000.0
48,201900,35,35,33504300,Subvencoes Sociais,10000.0
48,201900,35,35,33901400,Diarias - Pessoal Civil,50000.0
48,201900,35,35,33903000,Material de Consumo,31000.0
48,201900,35,35,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,10000.0
48,201900,35,35,33903300,Passagens e Despesas com Locomocao,2000.0
48,201900,35,35,33903600,Outros Servicos de Terceiros - Pessoa Fisica,209000.0
48,201900,35,35,33903900,Outros Servicos de Terceiros - Pessoa Juridica,202000.0
48,201900,35,35,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,35,35,33909100,Sentencas Judiciais,10000.0
48,201900,35,35,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,35,35,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,35,35,44905100,Obras e Instalacoes,60000.0
48,201900,35,35,44905200,Equipamentos e Material Permanente,45000.0
48,201900,36,36,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,36,36,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1450000.0
48,201900,36,36,31901300,Obrigacoes Patronais,300000.0
48,201900,36,36,31909100,Sentencas Judiciais,50000.0
48,201900,36,36,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,36,36,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,36,36,33504100,Contribuicoes,10000.0
48,201900,36,36,33504200,Auxilios,10000.0
48,201900,36,36,33504300,Subvencoes Sociais,10000.0
48,201900,36,36,33901400,Diarias - Pessoal Civil,20000.0
48,201900,36,36,33903000,Material de Consumo,30000.0
48,201900,36,36,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,25000.0
48,201900,36,36,33903200,Material  Bem ou Servico para Distribuicao Gratuita,20000.0
48,201900,36,36,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
48,201900,36,36,33903900,Outros Servicos de Terceiros - Pessoa Juridica,170000.0
48,201900,36,36,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,36,36,33909100,Sentencas Judiciais,10000.0
48,201900,36,36,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,36,36,33909300,Indenizacoes e Restituicoes,210000.0
48,201900,36,36,44905100,Obras e Instalacoes,50000.0
48,201900,36,36,44905200,Equipamentos e Material Permanente,20000.0
48,201900,36,36,44906100,Aquisicao de Imoveis,25000.0
48,201900,37,37,31900400,Contratacao por Tempo Determinado,50000.0
48,201900,37,37,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1000000.0
48,201900,37,37,31901300,Obrigacoes Patronais,200000.0
48,201900,37,37,31909100,Sentencas Judiciais,1000000.0
48,201900,37,37,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,37,37,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,37,37,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
48,201900,37,37,33504100,Contribuicoes,10000.0
48,201900,37,37,33504200,Auxilios,10000.0
48,201900,37,37,33504300,Subvencoes Sociais,10000.0
48,201900,37,37,33901400,Diarias - Pessoal Civil,120000.0
48,201900,37,37,33903000,Material de Consumo,50000.0
48,201900,37,37,33903200,Material  Bem ou Servico para Distribuicao Gratuita,5000.0
48,201900,37,37,33903600,Outros Servicos de Terceiros - Pessoa Fisica,150000.0
48,201900,37,37,33903900,Outros Servicos de Terceiros - Pessoa Juridica,800000.0
48,201900,37,37,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,201900,37,37,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,350000.0
48,201900,37,37,33909100,Sentencas Judiciais,10000.0
48,201900,37,37,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,37,37,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,37,37,44905200,Equipamentos e Material Permanente,20000.0
48,201900,38,38,31900400,Contratacao por Tempo Determinado,4000.0
48,201900,38,38,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,36000.0
48,201900,38,38,31901300,Obrigacoes Patronais,8000.0
48,201900,38,38,31909100,Sentencas Judiciais,5000.0
48,201900,38,38,31909200,Despesas de Exercicios Anteriores,5000.0
48,201900,38,38,31909400,Indenizacoes Restituicoes Trabalhistas,5000.0
48,201900,38,38,33504100,Contribuicoes,5000.0
48,201900,38,38,33504200,Auxilios,5000.0
48,201900,38,38,33504300,Subvencoes Sociais,5000.0
48,201900,38,38,33901400,Diarias - Pessoal Civil,5000.0
48,201900,38,38,33903000,Material de Consumo,20000.0
48,201900,38,38,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
48,201900,38,38,33903900,Outros Servicos de Terceiros - Pessoa Juridica,50000.0
48,201900,38,38,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,5000.0
48,201900,38,38,33909100,Sentencas Judiciais,5000.0
48,201900,38,38,33909200,Despesas de Exercicios Anteriores,5000.0
48,201900,38,38,33909300,Indenizacoes e Restituicoes,5000.0
48,201900,38,38,44905200,Equipamentos e Material Permanente,7000.0
48,201900,39,39,31900400,Contratacao por Tempo Determinado,10000.0
48,201900,39,39,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,90000.0
48,201900,39,39,31901300,Obrigacoes Patronais,27000.0
48,201900,39,39,31909100,Sentencas Judiciais,10000.0
48,201900,39,39,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,39,39,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,39,39,33504100,Contribuicoes,10000.0
48,201900,39,39,33504200,Auxilios,10000.0
48,201900,39,39,33504300,Subvencoes Sociais,10000.0
48,201900,39,39,33901400,Diarias - Pessoal Civil,10000.0
48,201900,39,39,33903000,Material de Consumo,40000.0
48,201900,39,39,33903600,Outros Servicos de Terceiros - Pessoa Fisica,50000.0
48,201900,39,39,33903900,Outros Servicos de Terceiros - Pessoa Juridica,123000.0
48,201900,39,39,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,20000.0
48,201900,39,39,33909100,Sentencas Judiciais,10000.0
48,201900,39,39,33909200,Despesas de Exercicios Anteriores,10000.0
48,201900,39,39,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,39,39,44905100,Obras e Instalacoes,300000.0
48,201900,39,39,44905200,Equipamentos e Material Permanente,40000.0
48,201900,40,40,31900400,Contratacao por Tempo Determinado,30000.0
48,201900,40,40,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,2240000.0
48,201900,40,40,31901300,Obrigacoes Patronais,680000.0
48,201900,40,40,31909100,Sentencas Judiciais,10000.0
48,201900,40,40,31909200,Despesas de Exercicios Anteriores,10000.0
48,201900,40,40,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,201900,40,40,33504100,Contribuicoes,82000.0
48,201900,40,40,33504200,Auxilios,10000.0
48,201900,40,40,33504300,Subvencoes Sociais,10000.0
48,201900,40,40,33901400,Diarias - Pessoal Civil,5000.0
48,201900,40,40,33901900,Auxilio-Fardamento,20000.0
48,201900,40,40,33903000,Material de Consumo,80000.0
48,201900,40,40,33903600,Outros Servicos de Terceiros - Pessoa Fisica,42000.0
48,201900,40,40,33903900,Outros Servicos de Terceiros - Pessoa Juridica,55000.0
48,201900,40,40,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,50000.0
48,201900,40,40,33909200,Despesas de Exercicios Anteriores,14000.0
48,201900,40,40,33909300,Indenizacoes e Restituicoes,10000.0
48,201900,40,40,44905200,Equipamentos e Material Permanente,142000.0
48,202000,1,1,31900300,Pensoes,150000.0
48,202000,1,1,31900400,Contratacao por Tempo Determinado,5000.0
48,202000,1,1,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3050000.0
48,202000,1,1,31901300,Obrigacoes Patronais,635000.0
48,202000,1,1,31909200,Despesas de Exercicios Anteriores,1000.0
48,202000,1,1,31909400,Indenizacoes Restituicoes Trabalhistas,3000.0
48,202000,1,1,33901400,Diarias - Pessoal Civil,25000.0
48,202000,1,1,33903000,Material de Consumo,35000.0
48,202000,1,1,33903300,Passagens e Despesas com Locomocao,5000.0
48,202000,1,1,33903500,Servicos de Consultoria,10000.0
48,202000,1,1,33903600,Outros Servicos de Terceiros - Pessoa Fisica,65000.0
48,202000,1,1,33903900,Outros Servicos de Terceiros - Pessoa Juridica,835000.0
48,202000,1,1,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,15000.0
48,202000,1,1,33909200,Despesas de Exercicios Anteriores,2500.0
48,202000,1,1,44905100,Obras e Instalacoes,20000.0
48,202000,1,1,44905200,Equipamentos e Material Permanente,30000.0
48,202000,1,1,46907100,Principal da Divida Contratual Resgatado,1000.0
48,202000,2,2,31900400,Contratacao por Tempo Determinado,5000.0
48,202000,2,2,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,895000.0
48,202000,2,2,31901300,Obrigacoes Patronais,180000.0
48,202000,2,2,31909100,Sentencas Judiciais,20000.0
48,202000,2,2,31909200,Despesas de Exercicios Anteriores,10000.0
48,202000,2,2,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,202000,2,2,33504100,Contribuicoes,45000.0
48,202000,2,2,33504200,Auxilios,10000.0
48,202000,2,2,33504300,Subvencoes Sociais,10000.0
48,202000,2,2,33901400,Diarias - Pessoal Civil,20000.0
48,202000,2,2,33903000,Material de Consumo,40000.0
48,202000,2,2,33903600,Outros Servicos de Terceiros - Pessoa Fisica,10000.0
48,202000,2,2,33903900,Outros Servicos de Terceiros - Pessoa Juridica,250000.0
48,202000,2,2,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,10000.0
48,202000,2,2,33909100,Sentencas Judiciais,20000.0
48,202000,2,2,33909200,Despesas de Exercicios Anteriores,20000.0
48,202000,2,2,33909300,Indenizacoes e Restituicoes,10000.0
48,202000,2,2,44905200,Equipamentos e Material Permanente,20000.0
48,202000,2,2,44906100,Aquisicao de Imoveis,10000.0
48,202000,3,3,31900400,Contratacao por Tempo Determinado,5000.0
48,202000,3,3,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,35000.0
48,202000,3,3,31901300,Obrigacoes Patronais,8000.0
48,202000,3,3,31909100,Sentencas Judiciais,5000.0
48,202000,3,3,31909200,Despesas de Exercicios Anteriores,5000.0
48,202000,3,3,31909400,Indenizacoes Restituicoes Trabalhistas,5000.0
48,202000,3,3,33504100,Contribuicoes,5000.0
48,202000,3,3,33504200,Auxilios,5000.0
48,202000,3,3,33504300,Subvencoes Sociais,5000.0
48,202000,3,3,33901400,Diarias - Pessoal Civil,10000.0
48,202000,3,3,33903000,Material de Consumo,20000.0
48,202000,3,3,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
48,202000,3,3,33903900,Outros Servicos de Terceiros - Pessoa Juridica,42000.0
48,202000,3,3,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,5000.0
48,202000,3,3,33909100,Sentencas Judiciais,5000.0
48,202000,3,3,33909200,Despesas de Exercicios Anteriores,5000.0
48,202000,3,3,33909300,Indenizacoes e Restituicoes,5000.0
48,202000,3,3,44905200,Equipamentos e Material Permanente,10000.0
48,202000,4,4,31900400,Contratacao por Tempo Determinado,10000.0
48,202000,4,4,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,440000.0
48,202000,4,4,31901300,Obrigacoes Patronais,90000.0
48,202000,4,4,31909100,Sentencas Judiciais,10000.0
48,202000,4,4,31909200,Despesas de Exercicios Anteriores,5000.0
48,202000,4,4,31909400,Indenizacoes Restituicoes Trabalhistas,5000.0
48,202000,4,4,33504100,Contribuicoes,5000.0
48,202000,4,4,33504200,Auxilios,5000.0
48,202000,4,4,33504300,Subvencoes Sociais,5000.0
48,202000,4,4,33901400,Diarias - Pessoal Civil,10000.0
48,202000,4,4,33903000,Material de Consumo,15000.0
48,202000,4,4,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
48,202000,4,4,33903900,Outros Servicos de Terceiros - Pessoa Juridica,60000.0
48,202000,4,4,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,5000.0
48,202000,4,4,33909100,Sentencas Judiciais,10000.0
48,202000,4,4,33909200,Despesas de Exercicios Anteriores,10000.0
48,202000,4,4,33909300,Indenizacoes e Restituicoes,10000.0
48,202000,4,4,44905200,Equipamentos e Material Permanente,10000.0
48,202000,4,4,44906100,Aquisicao de Imoveis,5000.0
48,202000,7,7,31900400,Contratacao por Tempo Determinado,710000.0
48,202000,7,7,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1035000.0
48,202000,7,7,31901300,Obrigacoes Patronais,349000.0
48,202000,7,7,31909100,Sentencas Judiciais,10000.0
48,202000,7,7,31909200,Despesas de Exercicios Anteriores,5000.0
48,202000,7,7,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,202000,7,7,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
48,202000,7,7,33901400,Diarias - Pessoal Civil,189000.0
48,202000,7,7,33903000,Material de Consumo,970000.0
48,202000,7,7,33903200,Material  Bem ou Servico para Distribuicao Gratuita,90000.0
48,202000,7,7,33903300,Passagens e Despesas com Locomocao,15000.0
48,202000,7,7,33903400,Outras Despesas Pessoal Dec. Contrat. Terc.,10000.0
48,202000,7,7,33903500,Servicos de Consultoria,10000.0
48,202000,7,7,33903600,Outros Servicos de Terceiros - Pessoa Fisica,455000.0
48,202000,7,7,33903900,Outros Servicos de Terceiros - Pessoa Juridica,665000.0
48,202000,7,7,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,30000.0
48,202000,7,7,33904700,Obrigacoes Tributarias e Contributivas,20000.0
48,202000,7,7,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,5000.0
48,202000,7,7,33909100,Sentencas Judiciais,15000.0
48,202000,7,7,33909200,Despesas de Exercicios Anteriores,101000.0
48,202000,7,7,33909300,Indenizacoes e Restituicoes,5000.0
48,202000,7,7,44905100,Obras e Instalacoes,900000.0
48,202000,7,7,44905200,Equipamentos e Material Permanente,444000.0
48,202000,7,7,44906100,Aquisicao de Imoveis,15000.0
48,202000,8,8,31900400,Contratacao por Tempo Determinado,60000.0
48,202000,8,8,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,150000.0
48,202000,8,8,31901300,Obrigacoes Patronais,45000.0
48,202000,8,8,31909100,Sentencas Judiciais,50000.0
48,202000,8,8,31909200,Despesas de Exercicios Anteriores,50000.0
48,202000,8,8,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,202000,8,8,33504100,Contribuicoes,10000.0
48,202000,8,8,33504200,Auxilios,10000.0
48,202000,8,8,33504300,Subvencoes Sociais,10000.0
48,202000,8,8,33901400,Diarias - Pessoal Civil,60000.0
48,202000,8,8,33903000,Material de Consumo,2035000.0
48,202000,8,8,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,20000.0
48,202000,8,8,33903200,Material  Bem ou Servico para Distribuicao Gratuita,50000.0
48,202000,8,8,33903600,Outros Servicos de Terceiros - Pessoa Fisica,200000.0
48,202000,8,8,33903900,Outros Servicos de Terceiros - Pessoa Juridica,3560000.0
48,202000,8,8,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,5000.0
48,202000,8,8,33909100,Sentencas Judiciais,20000.0
48,202000,8,8,33909200,Despesas de Exercicios Anteriores,50000.0
48,202000,8,8,33909300,Indenizacoes e Restituicoes,10000.0
48,202000,8,8,44905100,Obras e Instalacoes,1100000.0
48,202000,8,8,44905200,Equipamentos e Material Permanente,290000.0
48,202000,8,8,44906100,Aquisicao de Imoveis,40000.0
48,202000,9,9,31900400,Contratacao por Tempo Determinado,845000.0
48,202000,9,9,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,9160000.0
48,202000,9,9,31901300,Obrigacoes Patronais,2001000.0
48,202000,9,9,31909100,Sentencas Judiciais,10000.0
48,202000,9,9,31909200,Despesas de Exercicios Anteriores,5000.0
48,202000,9,9,31909600,Ressarcimento de Despesas de Pessoal Requisitado,5000.0
48,202000,9,9,33504100,Contribuicoes,21500000.0
48,202000,9,9,33717000,Rateio pela Participacao em Consorcios Publicos,1200000.0
48,202000,9,9,33901400,Diarias - Pessoal Civil,115000.0
48,202000,9,9,33903000,Material de Consumo,810000.0
48,202000,9,9,33903200,Material  Bem ou Servico para Distribuicao Gratuita,10000.0
48,202000,9,9,33903600,Outros Servicos de Terceiros - Pessoa Fisica,210000.0
48,202000,9,9,33903900,Outros Servicos de Terceiros - Pessoa Juridica,9815000.0
48,202000,9,9,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,110000.0
48,202000,9,9,33909100,Sentencas Judiciais,10000.0
48,202000,9,9,33909200,Despesas de Exercicios Anteriores,140000.0
48,202000,9,9,33909300,Indenizacoes e Restituicoes,5000.0
48,202000,9,9,44905100,Obras e Instalacoes,1300000.0
48,202000,9,9,44905200,Equipamentos e Material Permanente,865000.0
48,202000,9,9,44906100,Aquisicao de Imoveis,5000.0
48,202000,10,10,31900400,Contratacao por Tempo Determinado,10000.0
48,202000,10,10,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1590000.0
48,202000,10,10,31901300,Obrigacoes Patronais,320000.0
48,202000,10,10,31909100,Sentencas Judiciais,10000.0
48,202000,10,10,31909200,Despesas de Exercicios Anteriores,10000.0
48,202000,10,10,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,202000,10,10,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
48,202000,10,10,33504100,Contribuicoes,10000.0
48,202000,10,10,33504200,Auxilios,10000.0
48,202000,10,10,33504300,Subvencoes Sociais,10000.0
48,202000,10,10,33901400,Diarias - Pessoal Civil,15000.0
48,202000,10,10,33903000,Material de Consumo,345000.0
48,202000,10,10,33903600,Outros Servicos de Terceiros - Pessoa Fisica,125000.0
48,202000,10,10,33903900,Outros Servicos de Terceiros - Pessoa Juridica,8100000.0
48,202000,10,10,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,40000.0
48,202000,10,10,33904700,Obrigacoes Tributarias e Contributivas,10000.0
48,202000,10,10,33909100,Sentencas Judiciais,10000.0
48,202000,10,10,33909200,Despesas de Exercicios Anteriores,50000.0
48,202000,10,10,33909300,Indenizacoes e Restituicoes,10000.0
48,202000,10,10,44905100,Obras e Instalacoes,5270000.0
48,202000,10,10,44905200,Equipamentos e Material Permanente,155000.0
48,202000,10,10,44906100,Aquisicao de Imoveis,5000.0
48,202000,11,11,31900400,Contratacao por Tempo Determinado,10000.0
48,202000,11,11,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,340000.0
48,202000,11,11,31901300,Obrigacoes Patronais,70000.0
48,202000,11,11,31909100,Sentencas Judiciais,10000.0
48,202000,11,11,31909200,Despesas de Exercicios Anteriores,10000.0
48,202000,11,11,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
48,202000,11,11,33504100,Contribuicoes,10000.0
48,202000,11,11,33504200,Auxilios,10000.0
48,202000,11,11,33504300,Subvencoes Sociais,10000.0
48,202000,11,11,33901400,Diarias - Pessoal Civil,10000.0
48,202000,11,11,33903000,Material de Consumo,70000.0
48,202000,11,11,33903600,Outros Servicos de Terceiros - Pessoa Fisica,50000.0
48,202000,11,11,33903900,Outros Servicos de Terceiros - Pessoa Juridica,405000.0
48,202000,11,11,33904000,Servicos de Tecnologia da Informacao e Comunicacao - PJ,30000.0
48,202000,11,11,33909100,Sentencas Judiciais,10000.0
48,202000,11,11,33909200,Despesas de Exercicios Anteriores,10000.0
48,202000,11,11,33909300,Indenizacoes e Restituicoes,10000.0
48,202000,11,11,44905100,Obras e Instalacoes,190000.0
48,202000,11,11,44905200,Equipamentos e Material Permanente,125000.0
48,202000,11,11,44906100,Aquisicao de Imoveis,5000.0
