codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_rubrica,tipo_fonte,codigo_fonte,descricao_rubrica,valor_previsto
48,201700,AA,AA  ,193199010000000,2,2,RECEITA DA DIVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL,0.0
48,201700,AA,AA  ,193199010000000,2,3,RECEITA DA DIVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL,0.0
48,201700,AA,AA  ,193299010000000,1,1,RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA,0.0
48,201700,AA,AA  ,199099020000000,1,1,OUTRAS RECEITAS,0.0
48,201700,AA,AA  ,211499000000000,2,31,OUTRAS OPERACOES DE CREDITO INTERNAS - CONTRATUAIS,0.0
48,201700,AA,AA  ,221900000000000,2,32,ALIENACAO DE BENS MOVEIS,0.0
48,201700,AA,AA  ,222900000000000,2,32,ALIENACAO DE BENS IMOVEIS,0.0
48,201700,AA,AA  ,242101000000000,2,9,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS,0.0
48,201700,AA,AA  ,242102000000000,2,10,TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAM. DE EDUCACAO,0.0
48,201700,AA,AA  ,242199000000000,2,18,OUTRAS TRANSFERENCIAS DA UNIAO,0.0
48,201700,AA,AA  ,242201000000000,2,9,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS,0.0
48,201700,AA,AA  ,242202000000000,2,10,TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAM. DE EDUCACAO,0.0
48,201700,AA,AA  ,242299000000000,2,22,OUTRAS TRANSFERENCIAS DO ESTADO,0.0
48,201700,AA,AA  ,247101000000000,2,16,TRANSFER. DE CONVENIOS DA UNIAO P/ SAUDE,0.0
48,201700,AA,AA  ,247102000000000,2,15,TRANSFER. DE CONVENIOS DA UNIAO P/ EDUCACAO,0.0
48,201700,AA,AA  ,247199000000000,2,18,DEMAIS TRANSFERENCIAS DE CONVENIOS COM A UNIAO,0.0
48,201700,AA,AA  ,247201000000000,2,20,TRANSFER. DE CONVENIOS DO ESTADO P/ SAUDE,0.0
48,201700,AA,AA  ,247202000000000,2,19,TRANSFER. DE CONVENIOS DO ESTADO P/ EDUCACAO,0.0
48,201700,AA,AA  ,247299000000000,2,22,DEMAIS TRANSFERENCIAS DE CONVENIOS COM ESTADOS,0.0
48,201700,AA,AA  ,951721010200000,1,1,DEDUCAO DA COTA PARTE DO FPM PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721010200000,2,13,DEDUCAO DA COTA PARTE DO FPM PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721010200000,2,14,DEDUCAO DA COTA PARTE DO FPM PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721010500000,1,1,DEDUCAO DA COTA PARTE DO ITR PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721010500000,2,13,DEDUCAO DA COTA PARTE DO ITR PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721010500000,2,14,DEDUCAO DA COTA PARTE DO ITR PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721360000000,1,1,DEDUCAO DA COTA PARTE DA LC 87/96 PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721360000000,2,13,DEDUCAO DA COTA PARTE DA LC 87/96 PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951721360000000,2,14,DEDUCAO DA COTA PARTE DA LC 87/96 PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010100000,1,1,DEDUCAO DO ICMS PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010100000,2,13,DEDUCAO DO ICMS PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010100000,2,14,DEDUCAO DO ICMS PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010200000,1,1,DEDUCAO DO IPVA PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010200000,2,13,DEDUCAO DO IPVA PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010200000,2,14,DEDUCAO DO IPVA PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010400000,1,1,DEDUCAO DO IPI PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010400000,2,13,DEDUCAO DO IPI PARA FORMACAO DO FUNDEB (20%),0.0
48,201700,AA,AA  ,951722010400000,2,14,DEDUCAO DO IPI PARA FORMACAO DO FUNDEB (20%),0.0
48,201800,34,34  ,171801410000000,1,1,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL,0.0
48,201800,AA,AA  ,111303110000000,1,1,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,1580000.0
48,201800,AA,AA  ,111801110000000,1,1,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,1633679.76
48,201800,AA,AA  ,111801410000000,1,1,Imposto sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis - Principal,450000.0
48,201800,AA,AA  ,111802310000000,1,1,Imposto sobre Servicos de Qualquer Natureza - Principal,3314000.0
48,201800,AA,AA  ,111802310100000,1,1,ISS - SIMPLES NACIONAL,0.0
48,201800,AA,AA  ,112101110000000,1,1,Taxas de Inspecao  Controle e Fiscalizacao - Principal,486000.0
48,201800,AA,AA  ,112201110000000,1,1,Taxas pela Prestacao de Servicos - Principal,211000.0
48,201800,AA,AA  ,124000110000000,2,12,Contribuicao para o Custeio do Servico de Iluminacao Publica - Principal,50000.0
48,201800,AA,AA  ,132100111000000,1,1,Remuneracao de Depositos Bancarios - Vinculados,265000.0
48,201800,AA,AA  ,132100111000000,2,9,Remuneracao de Depositos Bancarios - Vinculados,110000.0
48,201800,AA,AA  ,132100111000000,2,10,Remuneracao de Depositos Bancarios - Vinculados,83000.0
48,201800,AA,AA  ,132100111000000,2,13,Remuneracao de Depositos Bancarios - Vinculados,125000.0
48,201800,AA,AA  ,132100111000000,2,14,Remuneracao de Depositos Bancarios - Vinculados,75000.0
48,201800,AA,AA  ,132100111000000,2,24,Remuneracao de Depositos Bancarios - Vinculados,60000.0
48,201800,AA,AA  ,132100111000000,2,30,Remuneracao de Depositos Bancarios - Vinculados,5000.0
48,201800,AA,AA  ,132100111300000,1,1,Remuneracao de Depositos Bancarios - Nao Vinculados,549029.78
48,201800,AA,AA  ,139000110000000,1,1,Demais Receitas Patrimonias - Principal,55000.0
48,201800,AA,AA  ,161002110000000,1,1,Inscricao em Concursos e Processos Seletivos - Principal,50000.0
48,201800,AA,AA  ,163001110000000,2,7,Servicos de Atendimento a Saude,30000.0
48,201800,AA,AA  ,169099110000000,1,1,Outros Servicos,20000.0
48,201800,AA,AA  ,171801210000000,1,1,Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,44146681.24
48,201800,AA,AA  ,171801310000000,1,1,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS  - 1% CONTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL,0.0
48,201800,AA,AA  ,171801510000000,1,1,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,25000.0
48,201800,AA,AA  ,171802210000000,1,1,Cota-Parte da Compensacao Financeira de Recursos Minerais - CFEM - Principal,1000.0
48,201800,AA,AA  ,171802310000000,2,30,Cota-Parte Royalties - Compensacao Financeira pela Producao de Petroleo - Lei N  7.990/89 - Principal,50200.0
48,201800,AA,AA  ,171802410000000,2,30,Cota-Parte Royalties - Pelo excedente de Producao de Petroleo - Lei N  9.478/97 artigo 49  I e II,18000.0
48,201800,AA,AA  ,171802610000000,2,30,Cota-parte do Fundo Especial do Petroleo - FEP - Principal,542000.0
48,201800,AA,AA  ,171802910000000,2,30,Outras Transferencias decorrentes de Compensacao Financeira,1000.0
48,201800,AA,AA  ,171803111000000,2,9,Transferencia de Recursos do SUS - Piso de Atencao Basica Fixo - PAB FIXO,2217427.38
48,201800,AA,AA  ,171803111100000,2,9,Transferencia de Recursos do SUS - Centro de Atencao Psicossocial - CAPS,100000.0
48,201800,AA,AA  ,171803111200000,2,9,Transferencia de Recursos do SUS -  Fundo de Acoes Estrategicas e Compensacao - FAEC,40000.0
48,201800,AA,AA  ,171803111300000,2,9,Transferencia de Recursos do SUS - Vigilancia Epidmiologica e Ambiental em Saude,150000.0
48,201800,AA,AA  ,171803111400000,2,9,Transferencia de Recursos do SUS - Vigilancia Sanitaria,425025.14
48,201800,AA,AA  ,171803111500000,2,9,Transferencia de Recursos do SUS - Piso de Atencao Basica Variavel (PAB VARIAVEL),350000.0
48,201800,AA,AA  ,171803111600000,2,9,Transferencia de Recursos do SUS - Assistencia Farmaceutica,180000.0
48,201800,AA,AA  ,171803111700000,2,9,Transferencia de Recursos do SUS - Qualificacao da Gestao do Sus,535000.0
48,201800,AA,AA  ,171803111800000,2,9,Transferencia de Recursos do SUS - Implantacao de Acoes e Servicos de Saude,20000.0
48,201800,AA,AA  ,171803111900000,2,9,Outras Transferencia de Recursos do SUS - Fundo a Fundo,2970000.0
48,201800,AA,AA  ,171803112000000,2,9,Transferencia de Recursos do SUS - Saude da Familia - PSF,1410000.0
48,201800,AA,AA  ,171803113000000,2,9,Transferencia de Recursos do SUS - Agentes Comunitarios de Saude - PACS,490000.0
48,201800,AA,AA  ,171803114000000,2,9,Transferencia de Recursos do SUS - SAUDE BUCAL,411000.0
48,201800,AA,AA  ,171803116000000,2,9,Transferencia de Recursos do SUS - Nucleo Apoio Saude Familia - NASF,350000.0
48,201800,AA,AA  ,171803118000000,2,9,Transferencia de Recursos do SUS - Teto Financeiro MAC Ambulatorial e Hospitalar,27900000.0
48,201800,AA,AA  ,171803119000000,2,9,Transferencia de Recursos do SUS - Centro Espec. Odontologica - CEO,184800.0
48,201800,AA,AA  ,171804111000000,2,24,Transferencia de Recursos do FNAS - Protecao Social Basica,270000.0
48,201800,AA,AA  ,171804112000000,2,24,Transferencia de Recursos do FNAS - Gestao do SUAS,60000.0
48,201800,AA,AA  ,171804119000000,2,24,Outras Transferencias Diretas do Fundo Nacional de Assistencia Social - Fnas,915000.0
48,201800,AA,AA  ,171805110000000,2,10,Transferencias do Salario-Educacao - Principal,2148033.22
48,201800,AA,AA  ,171805210000000,2,10,Transferencias Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola - PDDE,50000.0
48,201800,AA,AA  ,171805310000000,2,10,Transferencias Diretas do FNDE referentes ao Programa Nacional de Alimentacao Escolar - PNAE - Principal,1710000.0
48,201800,AA,AA  ,171805410000000,2,10,Transferencias Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar - PNATE - Principal,931807.5
48,201800,AA,AA  ,171805910000000,2,10,Outras Transferencias Diretas do Fundo Nacional do Desenvolvimento da Educacao - FNDE,357279.2
48,201800,AA,AA  ,171806110000000,1,1,Transferencia Financeira do ICMS - Desoneracao - L.C. N  87/96 - Principal,24158.88
48,201800,AA,AA  ,171810210000000,2,15,Transferencias de Convenios da Uniao destinadas a Programas de Educacao,610000.0
48,201800,AA,AA  ,171810910000000,2,18,Outras Transferencias de Convenio da Uniao - Principal,710000.0
48,201800,AA,AA  ,171899110000000,2,33,Outras Transferencias da Uniao - Principal,151000.0
48,201800,AA,AA  ,172801110000000,1,1,Cota-Parte do ICMS - Principal,8110000.0
48,201800,AA,AA  ,172801210000000,1,1,Cota-Parte do IPVA - Principal,4210330.0
48,201800,AA,AA  ,172801310000000,1,1,Cota-Parte do IPI - Municipios - Principal,26100.0
48,201800,AA,AA  ,172801410000000,2,11,Cota-Parte da Contribuicao de Intervencao no Dominio Economico - Principal,193000.0
48,201800,AA,AA  ,172810110000000,2,9,Transferencia de Recursos do Estado para Programas de Saude - Repasse Fundo a Fundo - Principal,300000.0
48,201800,AA,AA  ,172810110000000,2,20,Transferencia de Recursos do Estado para Programas de Saude - Repasse Fundo a Fundo - Principal,610000.0
48,201800,AA,AA  ,172810210000000,2,19,Transferencias de Convenio dos Estados Destinadas a Programas de Educacao - Principal,650000.0
48,201800,AA,AA  ,172810910000000,2,8,Outras Transferencias de Convenio dos Estados,925625.88
48,201800,AA,AA  ,172810910000000,2,22,Outras Transferencias de Convenio dos Estados,1278487.71
48,201800,AA,AA  ,172810910000000,2,34,Outras Transferencias de Convenio dos Estados,800000.0
48,201800,AA,AA  ,175801110000000,2,13,Transferencias de Recursos do FUNDEB - Fundo de Manutencao e Desenvolvimento da Educacao Basica,33100000.0
48,201800,AA,AA  ,175801210000000,2,13,Transferencias de Recursos do Com plementacao do FUNDEB - Fundo de Manutencao e Desenvolvimento da Educacao Basica,14000000.0
48,201800,AA,AA  ,191001110000000,1,1,Multas Previstas em Legislacao Especifica - Principal,331000.0
48,201800,AA,AA  ,192199110000000,1,1,Outras Indenizacoes - Principal,100000.0
48,201800,AA,AA  ,192299110000000,1,1,Outras Restituicoes - Principal,200000.0
48,201800,AA,AA  ,199099110000000,1,1,Outras Receitas,2500000.0
48,201800,AA,AA  ,199099130100000,1,1,Receita Divida Ativa Tributaria,515000.0
48,201800,AA,AA  ,199099130200000,1,1,Receita Divida Ativa Nao Tributaria,25000.0
48,201800,AA,AA  ,211801510000000,2,31,Operacoes de Credito Internas para Programas de Modernizacao da Administracao Publica,300000.0
48,201800,AA,AA  ,221300110000000,2,32,Alienacao de Bens Moveis,100000.0
48,201800,AA,AA  ,222000110000000,2,32,Alienacao de Bens Imoveis,100000.0
48,201800,AA,AA  ,241810110000000,2,9,Tansferencias de Convenio da Uniao para Sistema Unico de Saude - SUS,1800000.0
48,201800,AA,AA  ,241810110000000,2,16,Tansferencias de Convenio da Uniao para Sistema Unico de Saude - SUS,900000.0
48,201800,AA,AA  ,241810210000000,2,10,Transferencias de Convenio da Uniao destinadas a Programas de Educacao,500000.0
48,201800,AA,AA  ,241810210000000,2,15,Transferencias de Convenio da Uniao destinadas a Programas de Educacao,500000.0
48,201800,AA,AA  ,241810910000000,2,18,Outras Transferencias de Convenio da Uniao,5356000.0
48,201800,AA,AA  ,242810110000000,2,9,Transferencias de Convenios dos Estados para o Sistema Unico de Saude - SUS,300000.0
48,201800,AA,AA  ,242810110000000,2,20,Transferencias de Convenios dos Estados para o Sistema Unico de Saude - SUS,2249788.33
48,201800,AA,AA  ,242810210000000,2,10,Transferencias de Convenios dos Estados destinadas a Programas de Educacao,300000.0
48,201800,AA,AA  ,242810210000000,2,19,Transferencias de Convenios dos Estados destinadas a Programas de Educacao,1000000.0
48,201800,AA,AA  ,242810910000000,2,22,Outras Transferencias de Convenio dos Estados,1200000.0
48,201800,AA,AA  ,951718012100000,1,1,Deducao para a formacao do FUNDEB - Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal,-8829336.24
48,201800,AA,AA  ,951718015100000,1,1,Deducao para a formacao do FUNDEB - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,-5000.0
48,201800,AA,AA  ,951718061100000,1,1,Deducao para a formacao do FUNDEB - Transferencia Financeira do ICMS   Desoneracao   L.C. N  87/96 - Principal,-4831.78
48,201800,AA,AA  ,951728011100000,1,1,Deducao para a formacao do FUNDEB - Cota-Parte do ICMS - Principal,-1622000.0
48,201800,AA,AA  ,951728012100000,1,1,Deducao para a formacao do FUNDEB - Cota-Parte do IPVA - Principal,-842066.0
48,201800,AA,AA  ,951728013100000,1,1,Deducao para a formacao do FUNDEB - Cota-Parte do IPI - Municipios - Principal,-5220.0
48,201900,AA,AA  ,111303110000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - PRINCIPAL,2000000.0
48,201900,AA,AA  ,111303120000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - MULTAS E JUROS,10000.0
48,201900,AA,AA  ,111303130000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - DIVIDA ATIVA,40000.0
48,201900,AA,AA  ,111303410000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL,500000.0
48,201900,AA,AA  ,111303420000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - MULTAS E JUROS,10000.0
48,201900,AA,AA  ,111303430000000,1,1000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - DIVIDA ATIVA,40000.0
48,201900,AA,AA  ,111801110000000,1,1000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL,2500000.0
48,201900,AA,AA  ,111801120000000,1,1000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS,10000.0
48,201900,AA,AA  ,111801130000000,1,1000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA,600000.0
48,201900,AA,AA  ,111801410000000,1,1000000,IMPOSTO SOBRE TRANSMISSAO  INTER VIVOS  DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - PRINCIPAL,600000.0
48,201900,AA,AA  ,111801420000000,1,1000000,IMPOSTO SOBRE TRANSMISSAO  INTER VIVOS  DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - MULTAS E JUROS,10000.0
48,201900,AA,AA  ,111801430000000,1,1000000,IMPOSTO SOBRE TRANSMISSAO  INTER VIVOS  DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - DIVIDA ATIVA,40000.0
48,201900,AA,AA  ,111802310000000,1,1000000,IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - PRINCIPAL,4000000.0
48,201900,AA,AA  ,111802310100000,1,1000000,ISS - SIMPLES NACIONAL,0.0
48,201900,AA,AA  ,111802320000000,1,1000000,IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - MULTAS E JUROS,10000.0
48,201900,AA,AA  ,111802330000000,1,1000000,IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA - DIVIDA ATIVA,40000.0
48,201900,AA,AA  ,111802410000000,1,1000000,ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE A POBREZA - PRINCIPAL,2000000.0
48,201900,AA,AA  ,112101110000000,1,1000000,TAXAS DE INSPECAO  CONTROLE E FISCALIZACAO - PRINCIPAL,500000.0
48,201900,AA,AA  ,112201110000000,1,1000000,TAXAS PELA PRESTACAO DE SERVICOS - PRINCIPAL,500000.0
48,201900,AA,AA  ,124000110000000,1,620000000,CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL,50000.0
48,201900,AA,AA  ,132100110100000,1,530000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - ROYALTIES,10000.0
48,201900,AA,AA  ,132100110200000,1,112000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - FUNDEB,100000.0
48,201900,AA,AA  ,132100110200000,1,113000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - FUNDEB,50000.0
48,201900,AA,AA  ,132100110300000,1,214000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - FUNDO DE SAUDE,100000.0
48,201900,AA,AA  ,132100110400000,1,124000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - MANUTENCAO E DESENVOLVIMENTO DO ENSINO (MDE),30000.0
48,201900,AA,AA  ,132100110800000,1,311000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - FUNDO NACIONAL DE ASSISTENCIA SOCIAL (FNAS),40000.0
48,201900,AA,AA  ,132100111000000,1,1000000,REMUNERACAO DE DEPOSITOS BANCARIOS - VINCULADOS - PREFEITURA,150000.0
48,201900,AA,AA  ,132100111300000,1,1000000,REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL - NAO VINCULADOS - OUTROS,50000.0
48,201900,AA,AA  ,139000110000000,1,1000000,DEMAIS RECEITAS PATRIMONIAIS - PRINCIPAL,50000.0
48,201900,AA,AA  ,161002110000000,1,1000000,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - PRINCIPAL,50000.0
48,201900,AA,AA  ,163001110000000,1,220000000,SERVICOS DE ATENDIMENTO A SAUDE - PRINCIPAL,30000.0
48,201900,AA,AA  ,169099110000000,1,1000000,OUTROS SERVICOS - PRINCIPAL,20000.0
48,201900,AA,AA  ,171801210000000,1,1000000,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL - PRINCIPAL,42000000.0
48,201900,AA,AA  ,171801310000000,1,1000000,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL,2000000.0
48,201900,AA,AA  ,171801410000000,1,1000000,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL,2000000.0
48,201900,AA,AA  ,171801510000000,1,1000000,COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPAL,10000.0
48,201900,AA,AA  ,171802210000000,1,1000000,COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS - CFEM - PRINCIPAL,1000.0
48,201900,AA,AA  ,171802310000000,1,530000000,COTA-PARTE ROYALTIES - COMPENSACAO FINANCEIRA PELA PRODUCAO DE PETROLEO - LEI N  7.990/89 - PRINCIPAL,30000.0
48,201900,AA,AA  ,171802410000000,1,530000000,COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODUCAO DO PETROLEO - LEI N  9.478/97  ARTIGO 49  I E II - PRINCIPAL,400000.0
48,201900,AA,AA  ,171802610000000,1,530000000,COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP - PRINCIPAL,200000.0
48,201900,AA,AA  ,171802910000000,1,1000000,OUTRAS TRANSFERENCIAS DECORRENTES DE COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS - PRINCIPAL,1000.0
48,201900,AA,AA  ,171803110000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - ATENcaO BaSICA - PRINCIPAL,10000000.0
48,201900,AA,AA  ,171803210000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - ATENcaO DE MeDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - PRINCIPAL,22000000.0
48,201900,AA,AA  ,171803310000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - VIGILaNCIA EM SAuDE - PRINCIPAL,800000.0
48,201900,AA,AA  ,171803410000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - ASSISTeNCIA FARMACeUTICA - PRINCIPAL,10000.0
48,201900,AA,AA  ,171803510000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - GESTaO DO SUS - PRINCIPAL,50000.0
48,201900,AA,AA  ,171803910000000,1,214000000,TRANSFEReNCIA DE RECURSOS DO SUS - OUTROS PROGRAMAS FINANCIADOS POR TRANSFEReNCIAS FUNDO A FUNDO - PRINCIPAL,100000.0
48,201900,AA,AA  ,171804110000000,1,214000000,TRANSFEReNCIAS DE RECURSOS DO SISTEMA UNICO DE SAuDE - SUS DESTINADOS   ATENcaO BaSICA - PRINCIPAL,500000.0
48,201900,AA,AA  ,171804210000000,1,214000000,TRANSFEReNCIAS DE RECURSOS DO SISTEMA UNICO DE SAuDE - SUS DESTINADOS   ATENcaO ESPECIALIZADA - PRINCIPAL,1500000.0
48,201900,AA,AA  ,171805110000000,1,124000000,TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL,2500000.0
48,201900,AA,AA  ,171805210000000,1,124000000,TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA DINHEIRO DIRETO NA ESCOLA - PDDE - PRINCIPAL,50000.0
48,201900,AA,AA  ,171805310000000,1,122000000,TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE - PRINCIPAL,1000000.0
48,201900,AA,AA  ,171805410000000,1,123000000,TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR - PNATE - PRINCIPAL,600000.0
48,201900,AA,AA  ,171805910000000,1,124000000,OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE - PRINCIPAL,500000.0
48,201900,AA,AA  ,171806110000000,1,1000000,TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - L.C. N  87/96 - PRINCIPAL,25000.0
48,201900,AA,AA  ,171810110000000,1,220000001,TRANSFERENCIAS DE CONVENIOS DA UNIAO PARA O SISTEMA UNICO DE SAUDE - SUS - PRINCIPAL,500000.0
48,201900,AA,AA  ,171810210000000,1,125000001,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL,500000.0
48,201900,AA,AA  ,171810910000000,1,510000000,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL,500000.0
48,201900,AA,AA  ,171812110000000,1,311000000,TRANSFEReNCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTeNCIA SOCIAL - FNAS - PRINCIPAL,1000000.0
48,201900,AA,AA  ,172801110000000,1,1000000,COTA-PARTE DO ICMS - PRINCIPAL,9000000.0
48,201900,AA,AA  ,172801210000000,1,1000000,COTA-PARTE DO IPVA - PRINCIPAL,6000000.0
48,201900,AA,AA  ,172801310000000,1,1000000,COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL,50000.0
48,201900,AA,AA  ,172801410000000,1,610000000,COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL,150000.0
48,201900,AA,AA  ,172810110000000,1,220000002,TRANSFERENCIAS DE CONVENIO DOS ESTADOS PARA O SISTEMA UNICO DE SAUDE - SUS - PRINCIPAL,2500000.0
48,201900,AA,AA  ,172810210000000,1,125000002,TRANSFERENCIAS DE CONVENIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL,1000000.0
48,201900,AA,AA  ,172810910000000,1,520000000,OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL,3000000.0
48,201900,AA,AA  ,175801110000000,1,112000000,TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA  - FUNDEB - PRINCIPAL,37000000.0
48,201900,AA,AA  ,175801210000000,1,112000000,TRANSFERENCIAS DE RECURSOS DA COMPLEMENTACAO DA UNIAO - FUNDEB - PRINCIPAL,13000000.0
48,201900,AA,AA  ,191001110000000,1,1000000,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL,500000.0
48,201900,AA,AA  ,192199110000000,1,1000000,OUTRAS INDENIZACOES - PRINCIPAL,200000.0
48,201900,AA,AA  ,192299110000000,1,1000000,OUTRAS RESTITUICOES - PRINCIPAL,100000.0
48,201900,AA,AA  ,199099110000000,1,1000000,OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,793560.0
