id,tweet_text,tweet_date,sentiment,query_used
1049132014350323712,"@leitequentesccp poxa, que bom! O Sul é um lixo racista, fascista, misógino :)",Mon Oct 08 02:58:58 +0000 2018,1,:)
1049131998542028801,@sweateraul aaa :) cê tem q idade anjo?,Mon Oct 08 02:58:55 +0000 2018,1,:)
1049131994213486592,@wabAndwaby @TheRealIconG No problem💞 :D,Mon Oct 08 02:58:54 +0000 2018,1,:)
1049131989113159680,Off: Meus candidatos a deputado entraram :) Agora é cobrar,Mon Oct 08 02:58:52 +0000 2018,1,:)
1049131986617602050,@cakentines @Lais_com_acento @Itspedrito vos* perdoem os erros do meu celular quebrado :),Mon Oct 08 02:58:52 +0000 2018,1,:)
1049131967030157312,"@Jeobzz Bolsa família nao compra passagem para um país armamentista de direita... Sim amiga, o Canadá é a favor das armas :)",Mon Oct 08 02:58:47 +0000 2018,1,:)
1049131924919345152,"@Zozois_ @365Doses Assista a live dele no Facebook, veja suas redes sociais, enfim, tem muita coisa. :)",Mon Oct 08 02:58:37 +0000 2018,1,:)
1049131913456304128,Bora dormir que o Ciro não vai pagar minhas contas... :),Mon Oct 08 02:58:34 +0000 2018,1,:)
1049131903599575040,O de asco :) https://t.co/DWwF12oazl,Mon Oct 08 02:58:32 +0000 2018,1,:)
1049131897450913793,"@matheusfinamor_ Minha opinião :D o PT fez sim boas coisas pra eles, mas a política pregada ai é que se o PT sair essas ""coisas boas"" vão acabar, não é pensamento livre, é lavagem cerebral e terrorismo político.",Mon Oct 08 02:58:30 +0000 2018,1,:)
1049131834938990594,momento de crise eu preciso de atenção :) https://t.co/zVJkRwSC2c,Mon Oct 08 02:58:16 +0000 2018,1,:)
1049131827582128128,"Beijo, Ana Amélia. :)",Mon Oct 08 02:58:14 +0000 2018,1,:)
1049131801564917760,Bela bola do jovem Anfernee Simons :),Mon Oct 08 02:58:08 +0000 2018,1,:)
1049131779263750144,"@neschalken @knewbetrs @simplylovatto @Haddad_Fernando Vou lembrar sim, meu anjo, pode ficar tranquilo. E tu tambem vai se lembrar do nosso papo. É isto. :)",Mon Oct 08 02:58:02 +0000 2018,1,:)
1049131710431092736,"@gugachacra Essa fonte é a Choco Cooky. :D As duas tem essa característica de serem ""hand-write"" mas possuem muitas diferenças. :)",Mon Oct 08 02:57:46 +0000 2018,1,:)
1049131708958892034,"NÃO apoio pt de forma alguuuma, mas isso n significa q agr q só tem isso e o outro leso, q eu tenho q achar bonito todo mundo defendendo o bozo. meus pensamentos sobre o dito cujo continuam os mesmos. n votaria no Haddad nem fudendo, mas continuo repugnando bolsonaro :) simples",Mon Oct 08 02:57:45 +0000 2018,1,:)
1049131706735845377,dá um joinha quem não vota em drone de bandido :),Mon Oct 08 02:57:45 +0000 2018,1,:)
1049131705506979840,@JoanneMonster96 Acabei de voltar do cinema! Que filme maravilhoso :-) Quero gravar amanhã aos primeiro raios de sol 🌞,Mon Oct 08 02:57:45 +0000 2018,1,:)
1049131660879564801,feliz demais :),Mon Oct 08 02:57:34 +0000 2018,1,:)
1049131657377337344,"@jejesny Jéssica, não vou discutir com você. Não vale a pena, de verdade. Você tem até o dia 27 pra pensar melhor e espero realmente que pense. :)",Mon Oct 08 02:57:33 +0000 2018,1,:)
1049131654017638400,@MascarenhasBRe Teve algumas poucas vitórias que aqueceram o coração :),Mon Oct 08 02:57:32 +0000 2018,1,:)
1049131630760218624,chorando com a libby e o hurley aqui :),Mon Oct 08 02:57:27 +0000 2018,1,:)
1049131609990082560,"@xbrunosanches Então, não, nao é sobre opinião. É sobre caráter. Opinião diferente todo mundo tem :)",Mon Oct 08 02:57:22 +0000 2018,1,:)
1049131589203050496,eu me odeio demais :),Mon Oct 08 02:57:17 +0000 2018,1,:)
1049131588901113856,O que vc fez depois da sunset sábado? — Vim com algumas pessoas aqui pra casa :) https://t.co/Mp8bNhriBR,Mon Oct 08 02:57:17 +0000 2018,1,:)
1049131566943879168,"@joaooBatista56 @danirussotv Racista, homofóbico, misógino e machista tu és :) E vai ler um pouquinho, que a castração química não é a solução para o estupro. Está tudo a uma pesquisa no Google para você entender sobre. Abs e fale sozinho",Mon Oct 08 02:57:12 +0000 2018,1,:)
1049131545171300353,@falacmg__bb elw votou no amoedo :),Mon Oct 08 02:57:06 +0000 2018,1,:)
1049131515320455168,@louisweetsun Vou tentar :) e podia n ter aula amanha pra gnt se recuperar pq n foi fácil,Mon Oct 08 02:56:59 +0000 2018,1,:)
1049131394050482176,@davidonzitos Seja positivo :),Mon Oct 08 02:56:30 +0000 2018,1,:)
1049131368846970881,"@pianoagust vai descansar anjinho já está tarde, toma um banho e toma algum remédio p aliviar o estresse q vc passou hj, se precisar de qualquer coisa to aq :)",Mon Oct 08 02:56:24 +0000 2018,1,:)
1049131336588578816,@guusfontana Fio n eh argumento kkkkkkk argumento eu tenho de sobra o q eu n tenho eh paciência p discutir c uma pessoa q não sabe nem debater e já parte p ofensa me chamando de burra :)))),Mon Oct 08 02:56:17 +0000 2018,1,:)
1049131318129434625,"@xstandbyriverx poxa, eu sinto muito que você tenha passado por isso. entendo a sua preocupação e seu medo pois compartilho dos mesmos! mas espero que você esteja melhor :)",Mon Oct 08 02:56:12 +0000 2018,1,:)
1049131314744623104,"as vezes as pessoas se sujeitar muito se segunda opção KKKKKKKKKKK eu sigo, se eu julga vai dizer ao contrário :)",Mon Oct 08 02:56:12 +0000 2018,1,:)
1049131308788731904,"@anacaroline_m sim, feliz d ver q meu voto ajudou a fazer a diferença :D",Mon Oct 08 02:56:10 +0000 2018,1,:)
1049131299527712768,Próximamente :) https://t.co/sIjkwY4pGb,Mon Oct 08 02:56:08 +0000 2018,1,:)
1049131205264887808,É isso :D,Mon Oct 08 02:55:45 +0000 2018,1,:)
1049131201993330688,tô aqui ouvindo minha playlist com hinos gays pra me empoderar nsse momento. obrigado por tudo diana ross :),Mon Oct 08 02:55:45 +0000 2018,1,:)
1049131185266466823,"Nem só de política foi meu domingo, de esporte, ou melhor handebol, também :) https://t.co/hr1y6Gp94a",Mon Oct 08 02:55:41 +0000 2018,1,:)
1049131176303255552,Alexandre Frota deputado eleito. E eu pensando que o Tiririca era o fundo do poço :),Mon Oct 08 02:55:39 +0000 2018,1,:)
1049131169349025792,@Jesus__Delan De nada. :D,Mon Oct 08 02:55:37 +0000 2018,1,:)
1049131145957441536,"Minha mãe, simmm a mesma que mais cedo falou que ia votar em ciro, simplesmente me disse vai votar em bonoro nesse segundo turno :)))",Mon Oct 08 02:55:31 +0000 2018,1,:)
1049131135081635840,A sua está no Ranking? Conte pra gente :D https://t.co/3PWmDWpgNr,Mon Oct 08 02:55:29 +0000 2018,1,:)
1049131111744503808,"@JackandShadows @AnaPaulaPhoenix @radcula eu shippo, me adotem :D",Mon Oct 08 02:55:23 +0000 2018,1,:)
1049131104006037504,obrigada :) https://t.co/8bzbQye4wp,Mon Oct 08 02:55:21 +0000 2018,1,:)
1049131100877021184,Alguém pode fazer o favor de jogar esse vídeo no Facebook e Instagram? Já que a edição não mostra nós espalhamos :) #AFazenda10 https://t.co/1jU4NLUCyk,Mon Oct 08 02:55:21 +0000 2018,1,:)
1049131081893646337,@7_feeh Foiii mtuuu legaal anjooooooo :) 💚,Mon Oct 08 02:55:16 +0000 2018,1,:)
1049131080471728129,"@marcelorubens @sitedomau Se for assim, tomara q ele venha pra cá. Tá um clima bom, ele vai gostar :)",Mon Oct 08 02:55:16 +0000 2018,1,:)
1049131062662782976,@FidorAndrade Aparentemente um pouco esquizofrênico pq na frente colei 1 adesivo #EleNao e 1 do Boulos. Mas na vdd foi 1 traje 1o turno na frente/2o turno mas costas :),Mon Oct 08 02:55:11 +0000 2018,1,:)
1049131034888036353,@brina_gugli Ainda bem que vc tem o Lilo :),Mon Oct 08 02:55:05 +0000 2018,1,:)
1049131034342830081,Ok. Vou dormir e sonhar que o @cirogomes venceu e conseguiu mudar tudo. E eu estava super feliz :),Mon Oct 08 02:55:05 +0000 2018,1,:)
1049130983340093440,"@Zacvintee2 @pjvmhd sabia ler sim, ele só não tinha curso superior :)",Mon Oct 08 02:54:52 +0000 2018,1,:)
1049130970820091906,"Sou trouxa, e me fodo sempre. : )",Mon Oct 08 02:54:50 +0000 2018,1,:)
1049130913181908992,@Luisa_Lannes eu tenho facilidade em fazer amizades :),Mon Oct 08 02:54:36 +0000 2018,1,:)
1049130864628715522,"@caniffnalizei eu to bem , flor . mt obrigado :) ❤ digo o mesmo pra vc 💞",Mon Oct 08 02:54:24 +0000 2018,1,:)
1049130846094069760,@xbrunosanches Não vou discutir :),Mon Oct 08 02:54:20 +0000 2018,1,:)
1049130842889641991,"DEUS NÃO FAZ NADA PELA METADE Reclamavam tanto que o Jair não teria governabilidade como presidente? Pois hoje nós elegemos 51 deputados e o PSL se tornou a segunda maior bancada da Câmara. Agora, tornar Jair Bolsonaro presidente é só uma questão de tempo. :)",Mon Oct 08 02:54:19 +0000 2018,1,:)
1049130829769822208,@rturDias_ Tlgd... Por isso faria carinho :),Mon Oct 08 02:54:16 +0000 2018,1,:)
1049130777936633856,"@jeonspoemy eu gosto de imaginar alguém descrevendo uma parte que eu não gosto de mim mesma de um jeito bonito em um livro, e isso me deixa feliz :)",Mon Oct 08 02:54:04 +0000 2018,1,:)
1049130777756295168,vou com blusa vermelha por debaixo do uniforme amanhã :D,Mon Oct 08 02:54:03 +0000 2018,1,:)
1049130769170518018,@pjmpapillon Vamos... ja gostei de tu :),Mon Oct 08 02:54:01 +0000 2018,1,:)
1049130748115083265,"@peedronovaes @igealmeida @LucasIntacto @Jouberth19 Índole? Para defender ladrões? Cara, em todo lugar do mundo isso é mau caráter, não boa índole. Quando quiser visitar o ""nove dedos"" te mando uma passagem para ajudar. ""Posso ter"" é teoria. Eu tenho a realidade prática, o agora. :)",Mon Oct 08 02:53:56 +0000 2018,1,:)
1049130689726218240,Resumo do episódio de hoje haha :P https://t.co/leUbCXFRU1,Mon Oct 08 02:53:42 +0000 2018,1,:)
1049130677797642241,"@tralezzus hum.. sim era, mas eu to com um pouco de ansiedade ent n ta dando, mas daqui a pouco passa :)",Mon Oct 08 02:53:40 +0000 2018,1,:)
1049130671627808768,Gostei de um vídeo @YouTube https://t.co/yZbruRnfyG Farofeiros pt1. Daily do Du - AmigoDu :) +18,Mon Oct 08 02:53:38 +0000 2018,1,:)
1049130626341883905,"@joohyunius Irei andar com o grupo da escola, eles se preocupam bastante comigo ainda mais agora que o Bolsonaro ""ganhou"" eles tem medo de acontecer algo comigo :) felizmente tenho ótimas amizades Obrigada pela preocupação 💝 tenho a fav certa",Mon Oct 08 02:53:27 +0000 2018,1,:)
1049130624869699585,Qual profissão deveria ser mais valorizada? — as que não são tão valorizadas como outras :) https://t.co/l3BPrdw6tZ,Mon Oct 08 02:53:27 +0000 2018,1,:)
1049130624819318785,@mizanzika :p nossa de Pernambuco tava dando Ciro! e Sp?,Mon Oct 08 02:53:27 +0000 2018,1,:)
1049130594645549057,@cloravaz Uh! Uh! Eu! Escolhe eu! :D,Mon Oct 08 02:53:20 +0000 2018,1,:)
1049130519248719872,@lucasaIexandren ta mas nao extermina TODO MUNDO do sul.. tem um restinha ainda que da pra salva.. tp eu :),Mon Oct 08 02:53:02 +0000 2018,1,:)
1049130506284146689,"@pichinininine Comunista isso ai, ta aprendendo jogador :)",Mon Oct 08 02:52:59 +0000 2018,1,:)
1049130488089202689,@pjmseven @BTS_twt @Weslly09405017 @viihbgs_ @Minyg_swag sonhar é bom :),Mon Oct 08 02:52:54 +0000 2018,1,:)
1049130482322034693,"vocês tem 8 minutos pra falarem cmg, pq amanhã não vou responder ninguém :)",Mon Oct 08 02:52:53 +0000 2018,1,:)
1049130440815235072,"Oi, vão ouvir ""toda forma de poder"" dos engenheiros :)",Mon Oct 08 02:52:43 +0000 2018,1,:)
1049130436428013568,vou sumir um poquinho :),Mon Oct 08 02:52:42 +0000 2018,1,:)
1049130403062304768,@VEtiene Japão deu 17 😂 :p Com todo o amor e carinho viu!,Mon Oct 08 02:52:34 +0000 2018,1,:)
1049130359420542976,hoje eu ajudei um amigo a dar um presente pro irmão dele de dia das crianças... fiquei tão feliz com isso :)))),Mon Oct 08 02:52:24 +0000 2018,1,:)
1049130357126324225,terceira metadinha :) https://t.co/OWaEH1DlTq,Mon Oct 08 02:52:23 +0000 2018,1,:)
1049130353322078210,alguém quer fugir cmg para outro país? ficaremos lá até pelo menos a ditadura acabar :),Mon Oct 08 02:52:22 +0000 2018,1,:)
1049130341045350400,ah para nunca me cure :)))),Mon Oct 08 02:52:19 +0000 2018,1,:)
1049130322342895616,"@Podosfera @oruanfreire Opa! Se precisar, estamos aí. É só procurar pelo MIDCast em todos os agregadores ou no Spotify. Estamos em todas! :) Se quiser nos seguir aqui tb, sempre divulgamos primeiro os episódios na melhor rede. 🎧😊",Mon Oct 08 02:52:15 +0000 2018,1,:)
1049130278139191296,a partir de hj até o segundo turno o pt nunca teve uma militante tão fiel quando eu :),Mon Oct 08 02:52:04 +0000 2018,1,:)
1049130239740313603,@MarinaSilva Espero que a senhora seja ativa dessa vez. Precisamos de pessoas como a senhora :),Mon Oct 08 02:51:55 +0000 2018,1,:)
1049130230819049477,Eu amo de verdade um ícone contemporâneo sensato :) https://t.co/k0qOTMDqVR,Mon Oct 08 02:51:53 +0000 2018,1,:)
1049130205326073857,tudo bem continuo te amando :)♡ — obg 💘 https://t.co/9NGycTZWjm,Mon Oct 08 02:51:47 +0000 2018,1,:)
1049130196333469696,"@LadoBdoRio SP elegeu Mônica da Bancada Ativista, Erica Malunguinho e Douglas Belchior! Precisava dividir essa conquista, esperança e resistência política com meu podcast favorito :)",Mon Oct 08 02:51:45 +0000 2018,1,:)
1049130173558341632,@ccbkt ya muito provavelmente é isso não te preocupes portanto kkkk De nada :)),Mon Oct 08 02:51:39 +0000 2018,1,:)
1049130168923512832,"Tanto paciente me perguntou hoje no hospital ""eai votou certinho? 17 neles ne"" Aquele momento que vc n pode mandar a pessoa se foder pq vc esta no seu ambiente profissional :)",Mon Oct 08 02:51:38 +0000 2018,1,:)
1049130160660893697,@SdduElenco4 conhece sim. kkkk pesquisa sobre no google então :),Mon Oct 08 02:51:36 +0000 2018,1,:)
1049130158819565568,"@Shay_Ot5H @365Doses Vou apoiar Bolsonaro até a morte. Conheço ele, sei que muitos só sabem inventar coisas dele e entender tudo errado. Saiba mais sobre o porte de armas, entenda um pouquinho. Vai ser bem complexo isso. :)",Mon Oct 08 02:51:36 +0000 2018,1,:)
1049130115416956928,@eitaluccas @anapaularenault Ai essa pergunta você espera ela sair da casa É faça pra ela :),Mon Oct 08 02:51:26 +0000 2018,1,:)
1049130111109402624,@naclaresf Muito obrigado :),Mon Oct 08 02:51:25 +0000 2018,1,:)
1049130099751231494,PRONTO! O bosta conseguiu o apoio dos minions (se eles já não apoiavam antes). São Paulo está fodido. Lembrando que o mesmo falou que a policia vai ter permissão pra matar no comando dele :))))))))) https://t.co/sSGbDWJg4m,Mon Oct 08 02:51:22 +0000 2018,1,:)
1049130098337763328,"fala a verdade, vc é a favor do bozonario só pq já viu os memes dele na net né? pó fala pow... VAI TOMAR NO CU VC E OS MEME :)",Mon Oct 08 02:51:21 +0000 2018,1,:)
1049130074669236224,Amo seu canal :))💜💜 sonho vc me seguir no tt é um dos meus fcs fav :c — Ain que fofura ❤️ https://t.co/RHAdGy3FlG,Mon Oct 08 02:51:16 +0000 2018,1,:)
1049130059943084032,@theoo_a as escravas de bandidos do ele não vão ter que mostrar a cara e votar no porta voz do cafetão que nunca deixaram de apoiar :P,Mon Oct 08 02:51:12 +0000 2018,1,:)
1049130040632467456,"Gente, é sério... Ela falava mal de todo mundo do grupo quando o que mais a gente tentava era incluí-la nas coisas, conversar com ela e tratávamos super bem? O ser humano é hilário com suas hipocrisias. Muita falta de vergonha na cara e má índole mesmo :) https://t.co/ltPyyBeaRp",Mon Oct 08 02:51:08 +0000 2018,1,:)
1049130028385153025,@pedraocosta_ Agradecido :)),Mon Oct 08 02:51:05 +0000 2018,1,:)
1049130009477222400,@crfmilas vou colocar!! obrigada :),Mon Oct 08 02:51:00 +0000 2018,1,:)
1049129994889383936,vai ser top quando chegar a notificação de que a conta caiu por 13h :D pq isso é o maximo que o tt faz,Mon Oct 08 02:50:57 +0000 2018,1,:)
1049129940464148482,"@tombamos @anapaularenault Ambas estão erradas amore, mas nunca vou passar pano em mentira, como eu sempre digo, ela vai sair e vai ver que em alguns momentos foi arrogante e pode tentar mudar isso, será que a Nadja vai tentar parar de mentir? :)",Mon Oct 08 02:50:44 +0000 2018,1,:)
1049129908717252609,HUHUUU SABAR :)),Mon Oct 08 02:50:36 +0000 2018,1,:)
1049129868200497152,Eu só não sei mais como existir e isso tem sido triste :):,Mon Oct 08 02:50:27 +0000 2018,1,:)
1049129855386902528,"@ndpf_ Hahahahahaha, mas é muita educada a Arya. E lindinha demais :-) . Tenho uma gata também, chama-se Emma, minha companheirinha de escrita :-)",Mon Oct 08 02:50:24 +0000 2018,1,:)
1049129843005247500,@Lita_xtreme de nada :),Mon Oct 08 02:50:21 +0000 2018,1,:)
1049129838102163456,He dormido aproximadamente tres horas :),Mon Oct 08 02:50:19 +0000 2018,1,:)
1049129831340957697,"@samuelmgt121 @alwaysdeleena @almeidajunio @edhdxx @petermaxiff Sim, está, sua anta. Mas interpretaram errado, SIMPLES! Entenda de uma vez por todas e aceite. :)",Mon Oct 08 02:50:18 +0000 2018,1,:)
1049129815532601344,Essa é a galera q vai perder o FORO gente!! :D :D Varremos essa corja!!! Romero Jucá Eunício Oliveira Dilma Lindberg Farias Alckmin Vanessa Grazziotin Beto Richa Fernando Pimentel Marconi Perillo Cesar Maia,Mon Oct 08 02:50:14 +0000 2018,1,:)
1049129810528800768,Ninguém é feliz por completo Falta sempre algo ou alguém Boa Semana :D #SegundaEliteDoSDV #SegundaSemCalcinha #DomingoDeGanarSeguidores #DomingoDetremuraSDV https://t.co/zz5h1isiy0,Mon Oct 08 02:50:13 +0000 2018,1,:)
1049129792564592641,@youngplayer06 @SamCriscolo Idai? N falei que ele n fez coisas boas. Mas ele fez parte a maior corrupção do país :),Mon Oct 08 02:50:09 +0000 2018,1,:)
1049129775133024258,"@itsscorpix Pois a minha me encheu de orgulho, diz que no Bozo ela não vota :)",Mon Oct 08 02:50:04 +0000 2018,1,:)
1049129772830404608,"@jubamayer Fiz uns 50 posts essa semana no face com notícias sobre corrupção, discurso de ódio e tals...alguns familiares ficaram mais indignados com um cartaz escrito ""quem vota no boso não conhece jesus"" q com todo o resto... Vai fundo :)",Mon Oct 08 02:50:04 +0000 2018,1,:)
1049129754249584640,@tsyularis bom sono e boa prova :),Mon Oct 08 02:49:59 +0000 2018,1,:)
1049129749266780160,Fiquei o final de semana todo sem mexer no meu celular e não senti falta disso aqui :),Mon Oct 08 02:49:58 +0000 2018,1,:)
1049129730623098880,"@_Mazzuchetti O candidato que apoio tanto a família tradicional, já casou 3 vezes :)",Mon Oct 08 02:49:54 +0000 2018,1,:)
1049129705406959616,P.S.: Você escolhe elas por aqui Espero que ajude :) ❤️ https://t.co/SCZl7buE1d,Mon Oct 08 02:49:48 +0000 2018,1,:)
1049129692891152390,@itsingridp_ Vou divulgar sim! :),Mon Oct 08 02:49:45 +0000 2018,1,:)
1049129688675880961,"@neschalken @knewbetrs @simplylovatto @Haddad_Fernando Nunca vi tanta hipocrisia também, meu anjo. Tô por aqui, se quiser continuar. :)",Mon Oct 08 02:49:44 +0000 2018,1,:)
1049129679540670464,@giih_florenciio E a virar minha Uber :),Mon Oct 08 02:49:42 +0000 2018,1,:)
1049129666164998145,#NordesteMeuPais #NordesteIndependente! Confederação do Atlântico Sul. :D https://t.co/ginLww4GQJ,Mon Oct 08 02:49:38 +0000 2018,1,:)
1049129665946947584,Só você pra me deixar feliz :),Mon Oct 08 02:49:38 +0000 2018,1,:)
1049129621579599873,"Bloquearam meu antigo Twitter @srta_grazielle, apenas porque criei ele quando era menor de idade :p",Mon Oct 08 02:49:28 +0000 2018,1,:)
1049129594652188672,@tudoxflower No meu coração João Pessoa já é meu lar definitivo faz tempo! Logo será de verdade! :))),Mon Oct 08 02:49:21 +0000 2018,1,:)
1049129589308641281,"então site, voltei. :)",Mon Oct 08 02:49:20 +0000 2018,1,:)
1049129577438744581,"@Gabriel_krugers hahahaha eu so nao ligo pro que vc fala mesmo, deixar de tomar a minha cerveja pra discutir com aborrecente não é do meu feitio, mas de toda forma, que bom que vc acha que é melhor que eu, pelo menos tem um motivo pra ir dormir feliz não é? :)",Mon Oct 08 02:49:17 +0000 2018,1,:)
1049129539069202433,"@artur17lima @iCartaParaVoce Eu já tô com ele em mãos, começou a ditadura eu tô caindo fora :)",Mon Oct 08 02:49:08 +0000 2018,1,:)
1049129521448964096,segunda metadinha :) https://t.co/lqsH7A6v2p,Mon Oct 08 02:49:04 +0000 2018,1,:)
1049129518127091713,fui pesquisar sobre iconologia pra ver se conseguia a programação e o primeiro resultado foi o escavador do meu ex :))))))))))))))))) vai tomar no cu,Mon Oct 08 02:49:03 +0000 2018,1,:)
1049129517250498561,"@jairbolsonaro Não adianta, melhor Jair se acostumando. Manda logo um #17 no ano de 2018 e em 2019, venha, comprove um Brasil acima de tudo, e Deus acima de todos! :D #Bolsonaro17",Mon Oct 08 02:49:03 +0000 2018,1,:)
1049129478654492672,@samarajacome1 Te amo sz :) https://t.co/zNKXubrynw,Mon Oct 08 02:48:54 +0000 2018,1,:)
1049129460258279424,@overlazyy Sinal q coisa certa vc n estaria fazendo :),Mon Oct 08 02:48:49 +0000 2018,1,:)
1049129442428293120,"Sinceramente estou cagando para as eleições (+_+) quem ganhar ganhou, o Brasil vai continuar a mesma merda :)",Mon Oct 08 02:48:45 +0000 2018,1,:)
1049129439576150017,uia... surpresa :P Agora é tentar cavar uma carguinho pros aliados :O Só velhacos... https://t.co/hrRtvFA6v8,Mon Oct 08 02:48:44 +0000 2018,1,:)
1049129425256808448,primeira metadinha :) https://t.co/SOgCdgxVcI,Mon Oct 08 02:48:41 +0000 2018,1,:)
1049129418604650497,@Terquira boa sorte :),Mon Oct 08 02:48:39 +0000 2018,1,:)
1049129393577238532,"@ThePastScofield @srjoeyvalerio Vejo que estão atribuindo pensamento distinto à ingenuidade. Acredito ser meio improvável que todos pensem igual. Não tem vilão, nem ingênuo. O que existe são mentes distintas e eu, particularmente, não vejo mal algum nisso. :)",Mon Oct 08 02:48:33 +0000 2018,1,:)
1049129323909791744,o pior de tudo é o tweet falando mal de um grupo que tentou acolhê-la ao máximo :) amo pessoas assim,Mon Oct 08 02:48:17 +0000 2018,1,:)
1049129299461267456,@DaniLauenroth Essas duas imagens juntas podem ser muito interessantes... :D,Mon Oct 08 02:48:11 +0000 2018,1,:)
1049129249322491904,"@Shr_sz1 1- aaaa eu não sabia disso, NINA TU TÁ FUDIDA AGORA :) 2- to só observando essa talaricagem aí kkkk cuidado Shura",Mon Oct 08 02:47:59 +0000 2018,1,:)
1049129240267038720,"@kon4n @GamersClubBR @evilvice_esport fala cmg nao, nem ta live :))",Mon Oct 08 02:47:57 +0000 2018,1,:)
1049129227331821569,agora é hora da reflexão diária antes de dormir e provavelmente um gatilho pra que eu chore :D,Mon Oct 08 02:47:54 +0000 2018,1,:)
1049129225062703104,"Ft5 Séries @Bayo_old 5-1 for me // 5-3 for me // 5-3 for me // 5-4 for him. Notas: péssimo jogador, fala muito faz pouco, e quando percebe que vai morrer fica siri :p https://t.co/RNBOvnzOLd",Mon Oct 08 02:47:53 +0000 2018,1,:)
1049129217592414208,"@gugachacra Na verdade, ela não é a Comic Sans. :) Eu não sei o nome dela, mas provavelmente no aparelho tem o nome dela. (Vou pesquisar aqui pra ver se descubro)",Mon Oct 08 02:47:52 +0000 2018,1,:)
1049129215247994880,"Ceará, será que você poderia me adotar? :D",Mon Oct 08 02:47:51 +0000 2018,1,:)
1049129196595888134,@MariMB @cdanicampos Uma delas fez faculdade comigo :),Mon Oct 08 02:47:47 +0000 2018,1,:)
1049129195647979521,"@rayssasilva2001 KKKKKKK oi amor, sou fascista, nazista, taxista, skatista e apaixonista (me apaixono por vc cada dia que passa :D )",Mon Oct 08 02:47:46 +0000 2018,1,:)
1049129183622905862,"e sou a pomba da paz mesmo, não mentiu melhor do que ser uma fingida que na primeira oportunidade de zoar e falar mal dos outros está aproveitando né luisa :)",Mon Oct 08 02:47:43 +0000 2018,1,:)
1049129176568123392,"@EmmanuelVascon6 @anabeatrixte @LuanLagoas2 @Raven_Shiori @madtheuss @MrGhoete @mayruhime argumento eu tenho de sobra, foda é ter que expor pra gnt burra... nesse caso o vai tomar no cu fala por si só :)",Mon Oct 08 02:47:42 +0000 2018,1,:)
1049129108616220673,#elenão boa noite! :) https://t.co/qg2A7UAjOG,Mon Oct 08 02:47:26 +0000 2018,1,:)
1049129108205125633,quero que o rio grande do sul se exploda :),Mon Oct 08 02:47:25 +0000 2018,1,:)
1049129100009455616,"Não esqueçam , sem uniforme não entra na escola!! :)",Mon Oct 08 02:47:23 +0000 2018,1,:)
1049129052827729921,@juhcampanhola @mariazinhaggc @Hee_walker pera vou roubar tuas coisas mas ta tudo bem :),Mon Oct 08 02:47:12 +0000 2018,1,:)
1049129043944124416,@namjawkwk :) rame entar bah,Mon Oct 08 02:47:10 +0000 2018,1,:)
1049129042249699328,"@ricardope Pessoas como vc fodem com o Brasil. Agora, se vc n se tocou, tu ta apoiando um partido que financia ditadura :)",Mon Oct 08 02:47:10 +0000 2018,1,:)
1049129041628942336,caguei :D,Mon Oct 08 02:47:10 +0000 2018,1,:)
1049129032284090368,@xTINNAx Não indo pro fascista ta ok :),Mon Oct 08 02:47:07 +0000 2018,1,:)
1049129026361720832,Eu estou me sentindo #sexy hoje... https://t.co/NJGUwMKQZk Eu quero fazer você se sentir sexy também :) #cam4 #porno,Mon Oct 08 02:47:06 +0000 2018,1,:)
1049128998490574849,Querer aparecer :) https://t.co/jdqoV6BreB,Mon Oct 08 02:46:59 +0000 2018,1,:)
1049128993750962176,"@regininhamarial @oliveiraphaela ai linda!!! Fico muito feliz por compartilhar esses pensamentos com você. Me dá esperança da igreja que eu quero ser/ver. Tudo é por Ele, pra Ele e principalmente com Ele!!! O amor e justica de Deus prevalece :))",Mon Oct 08 02:46:58 +0000 2018,1,:)
1049128985332998144,@Sasahharmyy @BTSNewsBrasil General Admission! É como se fosse a pista ! É o ingresso mais perto dko palco :),Mon Oct 08 02:46:56 +0000 2018,1,:)
1049128966072819717,"Stream brutal malta, obrigado por todos os que apareceram :D! Special thanks to Tina for the kind donation &lt;3! Novo pico de espectadores batido também! :)",Mon Oct 08 02:46:52 +0000 2018,1,:)
1049128940852445185,@FynSc eis a questão :D,Mon Oct 08 02:46:46 +0000 2018,1,:)
1049128934225399808,Você mora no meu coração filha... feliz aniversário Melissa :-) 07/10 :-) Minha abelhinha eterna !! https://t.co/awFxd8lgdc https://t.co/qE2oO7P6CN,Mon Oct 08 02:46:44 +0000 2018,1,:)
1049128903070109696,A parte boa de hj :) https://t.co/vMiEtaFflS,Mon Oct 08 02:46:37 +0000 2018,1,:)
1049128898175356928,@adaofernandes Eu sou a favor da democracia mesmo quando querem eleger alguém que sou contra. Siga o que sua cabeça achar melhor e boa sorte pra todos nós :),Mon Oct 08 02:46:35 +0000 2018,1,:)
1049128894778003458,vai dar um pé dagua to com medo pois vitoria não quis dormir cmg :),Mon Oct 08 02:46:35 +0000 2018,1,:)
1049128883403063297,Instagram?:) — Me segue la ❤🌼 https://t.co/nU6IsD5d7Q,Mon Oct 08 02:46:32 +0000 2018,1,:)
1049128850494558208,@plpmd @manupamplo Pode deixar :),Mon Oct 08 02:46:24 +0000 2018,1,:)
